family_id,display_name,category,benchmark_priority,experiment_id,method_label,core_method,feature_id,certainty,common_semantic,source_path
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea5-kernel,kernel,kernel,44734,0.95,"All sentences are about US presidential campaign politics, featuring discussion of presidential candidates, campaign strategies, electoral processes, and political commentary from what appears to be political journalism coverage",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea5-kernel,kernel,kernel,58924,0.98,"All sentences report quantitative public opinion polling data, survey results, or statistical measurements of political and social attitudes, typically expressed as percentages and approval ratings",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea6-imq,idea6-imq,,1031,0.98,"All sentences discuss Donald Trump or Trump-related political matters, including his campaign, presidency, policies, controversies, associates, and family members in political/governmental contexts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea6-imq,idea6-imq,,26134,0.98,"All sentences relate to American electoral politics, specifically focusing on presidential campaigns, candidates, primaries, nominations, and associated political processes",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea6-imq,idea6-imq,,26489,0.94,"Canadian political news and government affairs reporting, featuring political parties, elected officials, government institutions, policy decisions, and electoral politics within the Canadian political system",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea6-imq,idea6-imq,,49592,0.92,"Indian domestic politics and governance - sentences primarily discuss Indian political figures, government policies, electoral politics, and administrative decisions within the context of contemporary Indian political affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea6-imq_025_d,idea6-imq_025_d,,1031,0.96,"All sentences are about Donald Trump, covering various aspects of his presidency, political campaigns, business dealings, legal investigations, personal characteristics, and administrative actions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea6-imq_4_d,idea6-imq_4_d,,1031,1.0,"All sentences center around Donald Trump as the primary subject, discussing various aspects of his political career, business dealings, controversies, and presidency",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea7-imq-repreg,idea7-imq-repreg,,1031,0.98,"All sentences center around Donald Trump as the primary subject, covering various aspects of his political career, presidency, business dealings, controversies, and related political figures in the context of their connection to Trump",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea7-imq-repreg,idea7-imq-repreg,,26134,1.0,"U.S. presidential politics and electoral processes, including candidate campaigns, primaries, nominations, endorsements, polling, and voting behavior",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea8-dense-imq,idea8-dense-imq,,29326,1.0,"All sentences center on Donald Trump as the primary subject, covering various aspects of his political career, business dealings, personal conduct, and presidency",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea9-dense-repreg,idea9-dense-repreg,,29326,1.0,"All sentences focus on Donald Trump as the central figure, with his name explicitly mentioned in each sentence, covering various aspects of his political career, business dealings, and public life",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/gatedsae,gatedsae,gatedsae,48106,1.0,"All sentences describe U.S. legislative and political processes, including congressional activities, bill passage, voting procedures, party politics, and governmental decision-making within legislative bodies",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/gatedsae,gatedsae,gatedsae,59515,0.95,"Government and political processes, including interactions between political officials, institutional decision-making, legislative and executive procedures, appointments, resignations, and formal governmental governance across various branches and levels of government",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/jumprelu,jumprelu,jumprelu,34801,0.95,"Government policy-making, legislative processes, and regulatory frameworks affecting various stakeholders through financial, legal, or administrative mechanisms",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/jumprelu,jumprelu,jumprelu,58787,0.98,"All sentences are political news content focusing on government officials, policy decisions, legislative processes, and political actions at national and international levels",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/jumprelu,jumprelu,jumprelu,61239,1.0,"All sentences relate to Indian politics, governance, and government affairs, including electoral processes, policy decisions, legislative actions, court cases involving government entities, and activities of political parties and officials",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/main,topk,topk,55678,0.95,"Australian political and governmental affairs, including political figures, government policies, party positions, legislative processes, and institutional governance reported in journalistic style",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/main/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,baseline/relusae,relu,relu,21519,0.98,"All sentences discuss American federal politics, focusing on legislative processes, inter-party dynamics, policy debates, and governmental decision-making involving Congress, political parties, and presidential administrations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea10-kernel-repreg,idea10-kernel-repreg,,8427,1.0,"U.S. Congressional politics and legislative processes - all sentences discuss aspects of the American legislative system including House and Senate activities, political party dynamics, bill passages, committee work, and congressional leadership",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea11-kernel-active,idea11-kernel-active,,21592,0.95,"All sentences are news reports or articles specifically about New York City and New York State, covering local politics, crime, transportation, real estate, and municipal affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea3-lejepa,idea3-lejepa,,8427,0.98,"All sentences relate to U.S. congressional politics and legislative processes, including bill passage, voting, committee work, party dynamics, and political negotiations in the Senate and House of Representatives",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea4-lejepa-leech,idea4-lejepa-leech,,8427,0.98,"All sentences discuss aspects of the United States legislative process, congressional activities, and political governance, featuring consistent use of legislative terminology and references to political institutions like the Senate, House of Representatives, committees, and legislative procedures",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea5-kernel,kernel,kernel,6047,0.92,"Local government and municipal affairs reporting with official source attribution, predominantly using 'said' to quote or paraphrase statements from mayors, city officials, commissioners, and other government representatives",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea5-kernel,kernel,kernel,8427,0.98,"All sentences relate to US federal legislative and congressional politics, including legislative processes, political parties, congressional leadership, voting procedures, and governmental activities within the House and Senate",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea6-imq,idea6-imq,,8427,0.95,"All sentences relate to US federal legislative and political processes, including Congressional activities, political negotiations, voting procedures, committee work, and government officials operating within the legislative system",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
us_legislative_governance,U.S. Legislative / Governance,geography_and_politics,high,idea6-imq_025_d,idea6-imq_025_d,,8427,1.0,"All sentences relate to U.S. Congressional legislative processes, political activities, and federal government proceedings, featuring discussions of bills, votes, political parties, legislators, and parliamentary procedures",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
